"Id","ProfileType","Category","Attribute","ObisCode","IsValidated","AttributeIndex"
"0fb9b0c0-bd32-4e20-a8dd-e474ca1385ba","5","3P","CumulativeEnergyKvahImport","1.0.9.8.0.255","0","2"
"b7c9593f-9331-4d8c-8ec1-caecc9edb396","5","3P","CumulativeEnergyKwhExport","1.0.2.8.0.255","1","2"
"ec49ce3f-a1d7-4800-9338-e6a8806a76a8","5","3P","CumulativeEnergyKwhImport","1.0.1.8.0.255","1","2"
"5493e7f6-171e-449d-a18d-5efac97fd7ca","5","3P","CumulativeTamperCount","0.0.94.91.0.255","1","2"
"27d5aa5e-1028-422e-90cf-7ef97e65f514","5","3P","EventId","0.0.96.11.0.255","1","2"
"c000feaf-158e-4f8c-bf17-9ebedcc7a69a","5","3P","Frequency","1.0.14.7.0.255","0","2"
"23b7e930-132b-45fa-9a11-75a199691910","5","3P","GenericEventLogSequenceNumber","0.0.96.15.e.255","1","2"
"c1fad0f2-ba92-49c1-a8e5-e2dadf503078","5","3P","NeutralCurrent","1.0.91.7.0.255","1","2"
"7a3f8749-2f4c-4ccb-9975-d76527eb4960","5","3P","RPhaseActiveCurrent","1.0.31.7.128.255","0","2"
"a9786494-1e8e-4229-8d78-d6c14022663b","5","3P","RPhaseCurrent","1.0.31.7.0.255","1","2"
"77b0c95f-3bbb-42df-8762-2996c7cb6348","5","3P","RPhasePowerFactor","1.0.33.7.0.255","1","2"
"db8da235-d51e-449b-a866-9b246830366e","5","3P","RPhaseVoltage","1.0.32.7.0.255","1","2"
"bdc6c340-f8a9-40dc-8a29-3529488dbf60","5","3P","RtcDateTime","0.0.1.0.0.255","1","2"
"bb0b14e4-2763-4bb4-8d50-a72a303deeb2","5","3P","SignedPowerFactor","1.0.13.7.0.255","1","2"
"ba2720a6-65b7-46dd-aeb2-f03be604a489","5","3P","Temperature","0.0.96.9.128.255","0","2"
"691cf68b-49d2-4efc-a420-9ba335547564","5","3P","YPhaseActiveCurrent","1.0.51.7.128.255","0","2"
"cbb9e759-d2f9-4e9a-87c8-c5a26ba3689e","5","3P","YPhaseCurrent","1.0.51.7.0.255","1","2"
"a791488a-5bd7-435d-b521-27a96e0f8945","5","3P","YPhasePowerFactor","1.0.53.7.0.255","1","2"
"85591c95-d8d7-443b-a530-bd02aad4f602","5","3P","YPhaseVoltage","1.0.52.7.0.255","1","2"
"0be9f662-58df-4e26-b76d-5ff21cc7f1c2","5","CT","BPhaseActiveCurrent","1.0.71.7.128.255","0","2"
"b8ca5ae8-06e7-41cb-b586-7d56f7da8856","5","CT","BPhaseCurrent","1.0.71.7.0.255","1","2"
"650234c2-eb2d-45a0-a7d6-a01f4d0a4f26","5","CT","BPhasePowerFactor","1.0.73.7.0.255","1","2"
"b9b2e0f9-d710-4183-9000-d8f852969c43","5","CT","BPhaseVoltage","1.0.72.7.0.255","1","2"
"e07c221d-fc51-4437-a056-8eebe9e69944","5","CT","CumulativeEnergyKvahExport","1.0.10.8.0.255","0","2"
"474f13e3-3130-4d0f-a253-3fbb55e64046","5","CT","CumulativeEnergyKvahImport","1.0.9.8.0.255","0","2"
"4f1faa21-0b41-4258-a98d-f9c30a0614bd","5","CT","CumulativeEnergyKwhExport","1.0.2.8.0.255","1","2"
"fb2fe9fd-bc30-4601-95d2-de69a4cff6e0","5","CT","CumulativeEnergyKwhImport","1.0.1.8.0.255","1","2"
"a18d9ef6-a0be-473a-b809-451b160858a1","5","CT","CumulativeTamperCount","0.0.94.91.0.255","1","2"
"ea375310-c297-452b-8ea0-4866028b4f88","5","CT","EventId","0.0.96.11.0.255","1","2"
"7d959a2c-87b9-4004-a809-5482e6c0f412","5","CT","Frequency","1.0.14.7.0.255","0","2"
"005aa7d7-b6f4-477b-af27-7170fb61057b","5","CT","GenericEventLogSequenceNumber","0.0.96.15.0.255","0","2"
"bb0ffaac-7750-4c6a-b2e0-6700836e1d19","5","CT","NeutralCurrent","1.0.91.7.0.255","0","2"
"ec799531-7829-439c-912d-0745468950ab","5","CT","RPhaseActiveCurrent","1.0.31.7.128.255","0","2"
"16376ad6-c5a7-4f4f-94f6-ca42938e939b","5","CT","RPhaseCurrent","1.0.31.7.0.255","1","2"
"a98ccb37-bf26-44b9-9939-74f1942341b6","5","CT","RPhasePowerFactor","1.0.33.7.0.255","1","2"
"7fd5360c-1a2b-4597-8270-3b3682b479cb","5","CT","RPhaseVoltage","1.0.32.7.0.255","1","2"
"2b0d6036-4448-42c7-9442-781eddb3c22c","5","CT","RtcDateTime","0.0.1.0.0.255","1","2"
"e902533f-c325-43f9-acac-bfd50e8ec1b7","5","CT","SignedPowerFactor","1.0.13.7.0.255","0","2"
"07b5cb48-10d8-45c9-9ee3-4cac4fb90613","5","CT","Temperature","0.0.96.9.128.255","0","2"
"ae95fe4b-7892-42d1-95d2-9d8ed1f3aa02","5","CT","YPhaseActiveCurrent","1.0.51.7.128.255","0","2"
"4c9807d7-8d80-4840-be70-9a9d853fd270","5","CT","YPhaseCurrent","1.0.51.7.0.255","1","2"
"c42390cc-1470-401e-8e0b-4f1ef3abf851","5","CT","YPhasePowerFactor","1.0.53.7.0.255","1","2"
"096883a5-9ffa-4f8a-ba4f-c42bf9fa248d","5","CT","YPhaseVoltage","1.0.52.7.0.255","1","2"
"f388974d-c4d5-4234-be31-a5faa86bf6d7","6","1P","CumulativeEnergyKwh","1.0.1.8.0.255","1","2"
"8df31e30-b3c2-4303-b7e5-9fc0bf7d1c0f","6","1P","CumulativeEnergyKwhExport","1.0.2.8.0.255","1","2"
"202f56ed-a744-47b6-b33a-d4973d27df1f","6","1P","CumulativeTamperCount","0.0.94.91.0.255","1","2"
"fc577b63-bf9a-47b9-8d83-63643a572993","6","1P","Current","1.0.94.91.14.255","1","2"
"7387f6b8-4e26-4116-a468-121ac976fea8","6","1P","EventId","0.0.96.11.0.255","1","2"
"8d5a1f48-ed76-4891-b5fd-ab9636f31216","6","1P","GenericEventLogSequenceNumber","0.0.96.15.e.255","1","2"
"a437b124-09c9-4a94-b127-a1cb89565265","6","1P","PowerFactor","1.0.13.7.0.255","1","2"
"34820ad5-ed14-44f4-ba03-c5c49890e7ea","6","1P","RtcDateTime","0.0.1.0.0.255","1","2"
"143bfbfb-1e74-434e-895f-4d8dd527d95d","6","1P","Voltage","1.0.12.7.0.255","1","2"
"c7e20fcb-4042-47d8-ba17-e78009d1792b","6","3P","BPhaseCurrent","1.0.71.7.0.255","1","2"
"7dcea99c-68b4-4238-b753-dbfe7f555de8","6","3P","BPhasePowerFactor","1.0.73.7.0.255","1","2"
"7b0bf991-0cc8-42a1-938f-e63c96b9ffb3","6","3P","BPhaseVoltage","1.0.72.7.0.255","1","2"
"ec7d2466-5d27-442f-8bf1-5a7cfb2675f9","6","3P","CumulativeEnergyKwhExport","1.0.2.8.0.255","1","2"
"8b1115ee-05f5-4d85-b6b6-1b48e03278d4","6","3P","CumulativeEnergyKwhImport","1.0.1.8.0.255","1","2"
"95335905-e80a-40e7-a172-365f2a7ccbb8","6","3P","CumulativeTamperCount","0.0.94.91.0.255","1","2"
"b509ccb0-d7b1-4731-8fd8-4bccac53006e","6","3P","EventId","0.0.96.11.0.255","1","2"
"53cabd73-dbe9-42eb-96a7-95f4f9c96ed0","6","3P","GenericEventLogSequenceNumber","0.0.96.15.e.255","1","2"
"8e4559e1-4453-4a23-8a18-1cc485d5e064","6","3P","NeutralCurrent","1.0.91.7.0.255","1","2"
"7ffeb44f-9d66-44e0-b736-aaee29d6dacd","6","3P","RPhaseCurrent","1.0.31.7.0.255","1","2"
"b305e410-9ca9-4cab-ac71-1e57dda72040","6","3P","RPhasePowerFactor","1.0.33.7.0.255","1","2"
"332c40dc-3256-4009-ac78-0f3c4b75579e","6","3P","RPhaseVoltage","1.0.32.7.0.255","1","2"
"266cb1a4-4b6f-423a-b2cf-521c18ff7fdc","6","3P","RtcDateTime","0.0.1.0.0.255","1","2"
"26530964-4491-4fc9-ad3a-05f630acc357","6","3P","SignedPowerFactor","1.0.13.7.0.255","1","2"
"51bcf015-1f7a-4855-9982-5c4223ff1756","6","3P","YPhaseCurrent","1.0.51.7.0.255","1","2"
"9d08e0c5-8bf9-415e-9eba-73054c39d1cd","6","3P","YPhasePowerFactor","1.0.53.7.0.255","1","2"
"11e96ac7-8763-4ceb-9b8a-1c84f7a81089","6","3P","YPhaseVoltage","1.0.52.7.0.255","1","2"
"eda00a0a-93b3-4dd9-85a9-80bfeb83724e","6","CT","BPhaseActiveCurrent","1.0.71.7.128.255","0","2"
"7e1610ec-12e4-4311-ab9a-72a8d90a6654","6","CT","BPhaseCurrent","1.0.71.7.0.255","1","2"
"d4d13250-d0de-465d-9f4e-9bb61c3f31a4","6","CT","BPhasePowerFactor","1.0.73.7.0.255","1","2"
"31f3fca7-5319-4f8c-a13d-2d603f9c7682","6","CT","BPhaseVoltage","1.0.72.7.0.255","1","2"
"32bdfd03-54e7-4fe3-8c2d-db3af22190e0","6","CT","CumulativeEnergyKvahExport","1.0.10.8.0.255","0","2"
"143289e7-9388-4a6e-9f7e-2cd70fd06b2a","6","CT","CumulativeEnergyKvahImport","1.0.9.8.0.255","0","2"
"1d16403e-66b2-41da-ab6c-af2a9eb5324e","6","CT","CumulativeEnergyKwhExport","1.0.2.8.0.255","1","2"
"ace1a46b-0df5-4790-8c30-98ab8d3b99f7","6","CT","CumulativeEnergyKwhImport","1.0.1.8.0.255","1","2"
"45fd1718-5ef9-4b7f-ab55-084f808fe606","6","CT","CumulativeTamperCount","0.0.94.91.0.255","1","2"
"ec7f70e6-7801-40ee-870f-10f248d094ba","6","CT","EventId","0.0.96.11.0.255","1","2"
"6b221bc4-1d70-4408-bfc7-dd485a3e1601","6","CT","GenericEventLogSequenceNumber","0.0.96.15.e.255","1","2"
"15fb1f3c-5b62-4a93-9c2d-d80ed5179220","6","CT","NeutralCurrent","1.0.91.7.0.255","0","2"
"0445406b-64f1-4108-970c-a804a6681844","6","CT","RPhaseActiveCurrent","1.0.31.7.128.255","0","2"
"eecb1ea8-83e3-477c-8746-c4e6219d6e6f","6","CT","RPhaseCurrent","1.0.31.7.0.255","1","2"
"34820d11-59e7-46f5-88aa-d88a2441e508","6","CT","RPhasePowerFactor","1.0.33.7.0.255","1","2"
"2e8f2871-2b09-47c3-8ca0-002fa81f700e","6","CT","RPhaseVoltage","1.0.32.7.0.255","1","2"
"f6ef9c87-ee3f-462c-98b0-ddba68937163","6","CT","RtcDateTime","0.0.1.0.0.255","1","2"
"1d7e23e3-65e6-470e-83c3-a4faf6d5f7fb","6","CT","SignedPowerFactor","1.0.13.7.0.255","0","2"
"e70e3b72-6631-4c33-85a0-a00d1da9e5b1","6","CT","Temperature","0.0.96.9.128.255","0","2"
"7bef8599-27e2-40da-adf5-4a68bbce686c","6","CT","YPhaseActiveCurrent","1.0.51.7.128.255","0","2"
"1c56d663-d2c4-4588-ab79-e6f90c63490c","6","CT","YPhaseCurrent","1.0.51.7.0.255","1","2"
"273b4a78-aa78-4874-beae-4c49c0fd8fb3","6","CT","YPhasePowerFactor","1.0.53.7.0.255","1","2"
"cc65861f-24e2-44e7-93da-c52e37d93f74","6","CT","YPhaseVoltage","1.0.52.7.0.255","1","2"
"73f09ba6-7a35-44e1-af84-d6ca5c6d8d15","7","1P","ActivateCalendar","0.0.13.0.0.255","0","2"
"00dd02d9-f3fb-404d-9b3e-26994228abc3","7","1P","ConnectDisconnect","0.0.96.3.10.255","0","2"
"c1691ce7-88d6-4531-8940-fb9bcc965634","7","1P","DisableRelayOperation","0.0.96.3.10.255","0","2"
"082380ce-e28f-4eb2-b083-694d5ba6df19","7","1P","FirmwareUpgrade","0.0.44.0.0.255","0","2"
"9af70ed1-cb1c-421d-b1fe-d97577a3e53b","7","1P","GetActivityCalendarName","0.0.13.0.0.255","0","2"
"b7b76a53-fc44-4d70-9c50-3f6f3f19bab8","7","1P","GetAllPrepaidParameters","","0","2"
"e5337ee3-4846-4b4f-87f9-6a0b90aa6a62","7","1P","GetBillingProfile","1.0.98.1.0.255","0","2"
"9b32f63b-c1d9-4230-8399-2f6fbf8b609f","7","1P","GetBlockLoadProfile","1.0.99.1.0.255","0","2"
"abe03588-74bc-47d5-a559-ff875e4ffddb","7","1P","GetBlockLoadProfileInternal","1.0.99.1.0.255","0","2"
"fa5bd3dd-4cf1-420d-a5a7-c2cf16b5bb5a","7","1P","GetCalendarActivationDate","0.0.13.0.0.255","0","2"
"489c0ff7-a977-4b2a-b393-f86c114a9bba","7","1P","GetCalendarTOD","0.0.13.0.0.255","0","2"
"540f7f6e-7707-4dfa-a0eb-5ca0c9601d79","7","1P","GetCurrentBalanceTime","0.0.94.96.25.255","0","2"
"59f331e3-a4d2-41e8-b819-8d21c6ced82e","7","1P","GetCurrentLimit","1.0.94.91.128.255","0","2"
"455afcad-6dd1-4aec-b393-2c445022f1f2","7","1P","GetDailyLoadProfile","1.0.99.2.0.255","0","2"
"d493f351-279e-433a-80d1-f9b70c006dd8","7","1P","GetDemandIntegrationPeriod","1.0.0.8.0.255","0","2"
"fc215f10-b347-4c13-83fa-03995fdf3052","7","1P","GetDiagnosticData","","0","2"
"2a4709f3-158d-4f13-bae7-209c466ef455","7","1P","GetDIData","","0","2"
"97282835-fa3d-4984-b936-fea8a5aee799","7","1P","GetESWF","0.0.94.91.18.255","0","2"
"2e76e28a-2ff3-42d0-ba3b-fd658ff42531","7","1P","GetGPRSNetworkInformation","0.0.96.12.131.255","1","2"
"af63da5c-ee39-48d3-b0e8-fa4747e7327f","7","1P","GetInstantaneousEvent","0.0.96.11.2.255","0","2"
"43d6f34d-353f-4e7e-89dc-0159184c3d76","7","1P","GetInstantCapturePeriod","0.0.15.0.4.255","0","2"
"1a38e98c-c78f-47b3-b3a2-f2efffb5a35b","7","1P","GetInstantProfile","1.0.94.91.0.255","0","2"
"9f4510d1-c114-45af-8c6c-32ae361ad3ca","7","1P","GetInternalFWVersion","1.0.128.2.0.255","0","2"
"36c72673-28ca-43a5-ac98-a9661918182b","7","1P","GetLastRechargeAmount","0.0.94.96.21.255","0","2"
"bd51fddf-3bfd-4a24-abcf-f38be3ce1804","7","1P","GetLastRechargeTime","0.0.94.96.22.255","0","2"
"495c66dc-87c7-4eb2-95c5-da033177e96f","7","1P","GetLoadCurtailmentIntervalTime","0.128.128.0.1.255","0","2"
"033c1004-7662-49a8-8144-8fb64aa3b9c6","7","1P","GetLoadCurtailmentReconnectionAttempts","0.128.128.0.4.255","0","2"
"55ce0e51-c849-4592-a047-1a0930156f72","7","1P","GetLoadLimit","0.0.17.0.0.255","0","2"
"e2b0720d-373e-49a6-86da-36ae7b0ae0a8","7","1P","GetLoadLimitEmergency","0.0.17.0.0.255","0","2"
"50b7a668-db02-4277-b5af-91ce2b1f6992","7","1P","GetLockoutPeriod","0.128.128.0.3.255","0","2"
"a4d75e08-a8ce-47d3-89cd-32fd5771c182","7","1P","GetMaxNumberOfTOU","0.0.94.91.17.255","0","2"
"8d568fc8-ac6f-4d49-a617-db319a357ceb","7","1P","GetMeterBatteryHealth","0.0.1.0.0.255","0","2"
"999ca008-5b43-497e-8821-d5713da7a521","7","1P","GetMeterType","1.0.0.2.0.255","0","2"
"d6b8c3b8-d518-4793-a693-571cc902ca31","7","1P","GetNamePlate","0.0.94.91.10.255","0","2"
"fb399d39-b752-435e-8dc1-4992cc0467cb","7","1P","GetNetMeteringConfiguration","0.0.94.91.20.255","0","2"
"3f01fee0-916d-4b65-b826-7cf1b93c8f2f","7","1P","GetNetMeteringMode","0.0.94.96.19.255","0","2"
"87266c68-d8ef-4b37-a9e4-e18cbe8c8c52","7","1P","GetPaymentMode","0.0.94.96.20.255","0","2"
"1f8258d7-8a20-4b67-83e5-0f0e2ea41ac6","7","1P","GetPrepaidBalance","0.0.94.96.24.255","0","2"
"e2bdb9bd-1e5f-45ed-a617-b753f4cbed02","7","1P","GetProfileCapturePeriod","1.0.0.8.4.255","0","2"
"c07fd681-7841-4dd6-a480-ca482290da92","7","1P","GetProfileTotalEntries","","0","2"
"269b70bc-755c-499b-9545-6abe523d9636","7","1P","GetRelayStatus","0.0.96.3.10.255","0","2"
"73f791ad-ea81-48dd-a689-91e75d50b096","7","1P","GetRTC","0.0.1.0.0.255","0","2"
"6bdaf67b-ff16-40f0-9105-1b42b2d01c6b","7","1P","GetSingleActionSchedule","0.0.15.0.0.255","0","2"
"5cb957f9-c0c9-47bc-9d7e-416735d885dd","7","1P","GetStoredIPData","","0","2"
"fae35e74-d91b-4ff1-ab84-331ac55a8e01","7","1P","GetTamperOccurrenceInterval","0.128.128.0.5.255","0","2"
"08cf9d27-aade-4992-92af-465d0169829c","7","1P","GetTamperRestorationInterval","0.128.128.0.6.255","0","2"
"dbaf75aa-755a-444d-8891-e0c0bf88c3d5","7","1P","GetTotalAmountAtLastRecharge","0.0.94.96.23.255","0","2"
"a49ed5b9-a9f7-4c67-9025-03cc905479cc","7","1P","GRBlockLoadProfile","1.0.99.1.0.255","0","2"
"17f82843-5df8-49d4-9e95-234adbd9a6f8","7","1P","NicConfig","","0","2"
"5337c0a9-a53b-4e2e-965e-976c0c765d85","7","1P","PingMeter","","0","2"
"7331d0f4-d24a-4e8b-bc09-7c9355cbf94f","7","1P","SetActivityCalendarName","0.0.13.0.0.255","0","2"
"fc0cc185-b8e2-4fba-8a7f-ea9bccf7c535","7","1P","SetCalendarActivationDate","0.0.13.0.0.255","0","2"
"79c7ef5a-3cbb-4773-a73f-4b78d9770066","7","1P","SetCalendarTOD","0.0.13.0.0.255","0","2"
"d335d65a-3a1b-4fc2-be31-8d7561584a6d","7","1P","SetCurrentBalanceTime","0.0.94.96.25.255","0","2"
"49a95219-7584-40c7-b8b4-88f4fd496009","7","1P","SetCurrentLimit","1.0.94.91.128.255","0","2"
"5b077a26-9f24-49ce-8449-03741b5be33b","7","1P","SetDemandIntegrationPeriod","1.0.0.8.0.255","0","2"
"4746f55b-dc29-4253-bdfa-b73c5b9ffdad","7","1P","SetESWFChange","0.0.94.91.18.255","0","2"
"fd01ea16-b239-45c1-887e-8bd3e5dec309","7","1P","SetGlobalKeyChange","0.0.43.0.3.255","0","2"
"1d65c578-f0dc-4854-924a-cc8bf715f6f4","7","1P","SetHLSKeyFWChange","0.0.40.0.5.255","0","2"
"68f2253e-a5df-4ca0-9d3c-aff879f0d8e3","7","1P","SetHLSKeyUSChange","0.0.40.0.3.255","0","2"
"007ac19e-4678-40d1-98e8-95ffb02a03a7","7","1P","SetInstantCapturePeriod","0.0.15.0.4.255","0","2"
"95811ae7-1718-4413-a876-e5ffdfa0098c","7","1P","SetLastRechargeAmount","0.0.94.96.21.255","0","2"
"bb6ca8f4-51e1-4bb9-8839-57f67015a77f","7","1P","SetLastRechargeTime","0.0.94.96.22.255","0","2"
"9c532b03-9350-4995-9734-edfeed96234a","7","1P","SetLLSSecretMRChange","0.0.40.0.2.255","0","2"
"d41b3684-6bad-4c64-a6e8-492767524221","7","1P","SetLoadCurtailmentIntervalTime","0.128.128.0.1.255","0","2"
"7cf502dc-9600-4d2b-8b13-6a39e102ee1e","7","1P","SetLoadCurtailmentReconnectionAttempts","0.128.128.0.4.255","0","2"
"5d8d1a0c-a753-47a2-9dad-a8c9532b0929","7","1P","SetLoadLimit","0.0.17.0.0.255","0","2"
"c8420d96-94ea-4c89-bfa2-d8d3220cd545","7","1P","SetLoadLimitEmergency","0.0.17.0.0.255","0","2"
"fc0f7f8d-ffe5-45a0-bfe2-af639d996571","7","1P","SetLockoutPeriod","0.128.128.0.3.255","0","2"
"7526604d-125f-4c75-abbf-854e1de377f2","7","1P","SetMaxNumberOfTOU","0.0.94.91.17.255","0","2"
"281ea493-03cb-4105-8f47-1f26a14e1910","7","1P","SetMDReset","0.0.10.0.1.255","0","2"
"d3d292fa-d749-496d-b39b-c113ee882e99","7","1P","SetNetMeteringConfiguration","0.0.94.91.20.255","0","2"
"3608e0b9-eff9-4cdd-add9-2e1d3d893b0f","7","1P","SetNetMeteringMode","0.0.94.96.19.255","0","2"
"d3328bb0-016b-42e7-af3e-4bd09112f6ec","7","1P","SetPassiveRelayTime","1.0.96.128.30.255","1","2"
"f135c4d6-4300-4b6b-903c-28cd9febe233","7","1P","SetPaymentMode","0.0.94.96.20.255","0","2"
"02ce62da-776b-4307-b520-16d3054a2351","7","1P","SetPrepaidBalance","0.0.94.96.24.255","0","2"
"212ce965-5193-40dd-9d72-3d1d0e548d52","7","1P","SetProfileCapturePeriod","1.0.0.8.4.255","0","2"
"d9792ae2-067f-48f8-a08a-f4b701c43656","7","1P","SetRelayBit","0.128.128.0.9.255","0","2"
"f6fd03e0-c333-42f9-ba62-ab80fa646d5e","7","1P","SetRTC","0.0.1.0.0.255","0","2"
"e75c8f80-59f9-4176-928e-53ffac656cf3","7","1P","SetSingleActionSchedule","0.0.15.0.0.255","0","2"
"b7478039-c08e-44fe-a5b4-58427673e08f","7","1P","SetTamperOccurrenceInterval","0.128.128.0.5.255","0","2"
"773013a1-41f3-4aab-84bf-080305bb18f5","7","1P","SetTamperRestorationInterval","0.128.128.0.6.255","0","2"
"de65efad-15d6-49f5-a77e-4612fd00a6ca","7","1P","SetTotalAmountAtLastRecharge","0.0.94.96.23.255","0","2"
"88245642-09c2-4eef-b568-d123c425cac3","7","1P","SyncRTC","","0","2"
"bc7e7a93-89bb-479f-8510-8cd6a6072679","7","3P","ActivateCalendar","0.0.13.0.0.255","0","2"
"54af901a-b797-4964-9aae-420ff789470b","7","3P","ConnectDisconnect","0.0.96.3.10.255","0","2"
"eef91da4-db62-43ef-bc53-bf31f47ed78c","7","3P","DisableRelayOperation","0.0.96.3.10.255","0","2"
"b2cf2f66-78db-4d47-804b-da2f42b556a5","7","3P","FirmwareUpgrade","0.0.44.0.0.255","0","2"
"a1e1d663-2022-4e4b-a710-22be5853793f","7","3P","GetActivityCalendarName","0.0.13.0.0.255","0","2"
"22bb32c8-bd93-4973-a15d-26f78c24ec2b","7","3P","GetAllPrepaidParameters","","0","2"
"7fbec7f4-916c-47a8-b476-4822beb3894e","7","3P","GetBillingProfile","1.0.98.1.0.255","0","2"
"a9c9c71e-829d-4e1d-bba9-8234cb6bd0dd","7","3P","GetBlockLoadProfile","1.0.99.1.0.255","0","2"
"e2931fbc-f4e1-4eef-ae4d-88fb33a4e0f5","7","3P","GetBlockLoadProfileInternal","1.0.99.1.0.255","0","2"
"9ebd3331-1839-4ceb-8ffd-0e502e2c36ef","7","3P","GetCalendarActivationDate","0.0.13.0.0.255","0","2"
"1d78bf91-cca0-455b-bc85-e27996a7f211","7","3P","GetCalendarTOD","0.0.13.0.0.255","0","2"
"a9b348c5-3b45-48f6-b15b-aab4222c9faa","7","3P","GetCurrentBalanceTime","0.0.94.96.25.255","0","2"
"b982daf6-6a7f-4cea-8b84-02c0302b2636","7","3P","GetCurrentLimit","1.0.94.91.128.255","0","2"
"57db7688-5870-41f4-86b4-5aee872f512c","7","3P","GetDailyLoadProfile","1.0.99.2.0.255","0","2"
"a3e0171c-b8f6-4fea-835f-5babce88d468","7","3P","GetDemandIntegrationPeriod","1.0.0.8.0.255","0","2"
"dff15641-f01b-42ad-bd59-2b442fbf1e8c","7","3P","GetDiagnosticData","","0","2"
"9e90c3d5-6116-4e3b-a836-392ad12c176d","7","3P","GetDIData","","0","2"
"c8dc4944-36bd-40e2-be70-e889d3317c2d","7","3P","GetESWF","0.0.94.91.18.255","0","2"
"71a5628d-df5b-4284-9257-1f30480d0036","7","3P","GetGPRSNetworkInformation","0.0.96.12.131.255","1","2"
"35900062-bb23-4c4f-b3cb-af5884e7eb36","7","3P","GetInstantaneousEvent","0.0.96.11.2.255","0","2"
"19fba485-ab56-4f11-b867-ff3b3f335be1","7","3P","GetInstantCapturePeriod","0.0.15.0.4.255","0","2"
"9dc65604-3732-44a9-8803-621eabe760eb","7","3P","GetInstantProfile","1.0.94.91.0.255","0","2"
"4a7abed2-536f-40e4-b9e3-6eb01ee211ff","7","3P","GetInternalFWVersion","1.0.128.2.0.255","0","2"
"9c576ccc-6fc2-43db-9854-4fe4c3bc8ad4","7","3P","GetLastRechargeAmount","0.0.94.96.21.255","0","2"
"f2d83fc9-435f-4947-b017-abec53e39a62","7","3P","GetLastRechargeTime","0.0.94.96.22.255","0","2"
"4fa24999-5213-4588-a00e-0f1dfa81519b","7","3P","GetLoadCurtailmentIntervalTime","0.128.128.0.1.255","0","2"
"c8607050-2520-482d-bc92-c4aaa53a286c","7","3P","GetLoadCurtailmentReconnectionAttempts","0.128.128.0.4.255","0","2"
"93e17e42-781f-442a-9830-451bdc0a292f","7","3P","GetLoadLimit","0.0.17.0.0.255","0","2"
"8542981b-62b2-4861-bc54-7680af381a0c","7","3P","GetLoadLimitEmergency","0.0.17.0.0.255","0","2"
"12fecd34-1d2e-42a7-98e8-35ae5b6b4a30","7","3P","GetLockoutPeriod","0.128.128.0.3.255","0","2"
"d69c884b-0bf1-4ff7-8859-11963ee554c3","7","3P","GetMaxNumberOfTOU","0.0.94.91.17.255","0","2"
"cb7c24ed-a982-40bb-9540-921dbd121fdd","7","3P","GetMeterBatteryHealth","0.0.1.0.0.255","0","2"
"4cdad6f3-ec7a-4f49-ac6f-051dbceae978","7","3P","GetMeterType","1.0.0.2.0.255","0","2"
"8805d215-b737-43eb-b0da-99faa3f6d4e6","7","3P","GetNamePlate","0.0.94.91.10.255","0","2"
"054531a6-3578-438c-a377-fef44cd23da7","7","3P","GetNetMeteringConfiguration","0.0.94.91.20.255","0","2"
"d188e98e-f99d-43cb-8057-272a9949ab52","7","3P","GetNetMeteringMode","0.0.94.96.19.255","0","2"
"0f740090-f9a2-4cc0-97d9-ca4999fe0a07","7","3P","GetPaymentMode","0.0.94.96.20.255","0","2"
"cd88e000-ba9d-46a4-804e-30f3008ba90d","7","3P","GetPrepaidBalance","0.0.94.96.24.255","0","2"
"474bf544-963d-47bd-b8f4-74bbb9f6cf0f","7","3P","GetProfileCapturePeriod","1.0.0.8.4.255","0","2"
"6dc3215d-216a-4d91-8c29-1e5c4c716407","7","3P","GetProfileTotalEntries","","0","2"
"670f2ebb-1569-4098-9b1c-586becf4840b","7","3P","GetRelayStatus","0.0.96.3.10.255","0","2"
"1d5a59d7-b037-494b-99fe-e2ed81d8d726","7","3P","GetRTC","0.0.1.0.0.255","0","2"
"ebdda489-705a-46c8-81df-2021a706ce57","7","3P","GetSingleActionSchedule","0.0.15.0.0.255","0","2"
"ade0a2b9-4800-4548-a802-10ad4c3cbe45","7","3P","GetStoredIPData","","0","2"
"bccf8c5b-d62f-4378-9dac-f94485ac5eef","7","3P","GetTamperOccurrenceInterval","0.128.128.0.5.255","0","2"
"53e4da62-beaa-415f-be83-4d7133cc4ead","7","3P","GetTamperRestorationInterval","0.128.128.0.6.255","0","2"
"5445e943-70bc-4f97-9b59-a36c3b4382e2","7","3P","GetTotalAmountAtLastRecharge","0.0.94.96.23.255","0","2"
"f0dac185-da55-4138-aa1a-2123e63e23c2","7","3P","GRBlockLoadProfile","1.0.99.1.0.255","0","2"
"2a0bb2f4-7263-4f60-a74c-756fc0f7db39","7","3P","NicConfig","","0","2"
"4d8a4882-385f-4670-9cba-5c0ec2f6f7e2","7","3P","PingMeter","","0","2"
"7ff09976-f8c6-4378-ad3b-5b6f999fb410","7","3P","SetActivityCalendarName","0.0.13.0.0.255","0","2"
"2e2782d1-e0dc-4cb4-acab-f329ee5b9d69","7","3P","SetCalendarActivationDate","0.0.13.0.0.255","0","2"
"d68d6724-0ff9-4cf8-8f64-4e31f21cfaa9","7","3P","SetCalendarTOD","0.0.13.0.0.255","0","2"
"d4fa63f0-3e23-4d48-af2a-2db87e3e8dd4","7","3P","SetCurrentBalanceTime","0.0.94.96.25.255","0","2"
